business_id,stars,BusinessParking,RestaurantsDelivery,RestaurantsReservations,NoiseLevel,RestaurantsTakeOut,RestaurantsPriceRange2,WiFi
V2Uvh2cUl3vufW9ChM_jkw,3.5,True,,False,average,,2,free
z2VJoa0l_QGFhl7YqiES6g,4.0,True,True,False,quiet,True,2,free
h5VZ0MqRt4vEUUG8oH6eEA,3.5,True,False,True,average,True,2,no
FvjtUs41rnG6p7-kC88Mng,4.0,False,False,False,loud,True,1,free
lloXa4skoSO6m7T6yQf2MA,5.0,False,,,,,2,
ovhGOgdvpYsAlKOSayPAAw,3.5,True,True,False,average,True,2,free
dpcGWwukG1bW4lUhbxhviA,4.0,True,True,True,average,True,1,free
hloS23Thw57IITw7_DLLOQ,4.0,,,,,False,,
w6zW6gIyg1sI5V6Wag_SYg,4.5,True,True,True,quiet,True,2,free
kqZwCJyVXZl9OHDbr2a4Fg,4.0,True,False,False,very_loud,True,1,no
NXvlFQWXF1aATDvH7lAksg,3.0,,,,loud,,,
1pVxBFNio5aFS3ryw2xVmw,4.0,True,False,True,quiet,True,2,free
FxAOOxxFgbmG4jCn6FtfRg,3.0,,False,True,,True,2,
Z8O-Svr6gE_Ie1HVy1I8DQ,3.5,,False,False,loud,True,2,no
WGeNHjUPCUdwfOHu0EKVug,3.0,False,,False,,True,2,
9avLLw9uke50m8qO9doyMQ,5.0,True,False,False,average,True,1,no
PBmMvDows5HWIqrEVvNfQQ,4.5,True,True,True,average,True,2,free
RhOOoME77gbYV3ZVXfqAkg,2.5,,,,,,,
pC4iDpFVTZWwhNEofv1W8Q,3.0,,False,True,average,True,2,no
33B6BM__lHSfwxBn0HTRVw,4.5,True,False,False,,True,1,no
x8LeHR_dc8OJPpSuubr2Vw,4.5,True,False,True,quiet,True,2,free
cOY6ipigtTXdcmmmiFiniA,3.5,True,False,False,average,True,1,free
v1C8WQR6iB0WW0W48T5pqA,3.5,True,False,False,average,True,1,no
leF2xjt0h3cq1jN87bhx1Q,4.5,,False,True,,False,,no
qME1CvFxSrhqE6-YGcp3Rw,3.0,True,False,True,average,True,2,free
5TPyzmhr3TKyWkPfzm01wA,3.0,False,True,False,None,True,1,None
DpWCY7KPhaL_7jonOTSJyA,3.0,True,False,False,average,False,1,free
XuklcV36NOY42qBcBx53Kg,3.0,True,False,False,very_loud,True,1,free
BxHB59eoHU586fkffRv3Hg,3.0,True,False,False,average,True,1,no
v_wCPqghNL_Q9G1deTTcWA,2.5,,,,,,,
q1O52o7HEC3urLJR5gRnoA,3.0,False,False,False,quiet,True,1,
GB3L81lYwu-GuyXrbnUpUQ,3.0,False,False,False,average,,1,
9Z6_9bDxBQCt5Gfo6frXzQ,3.5,True,False,True,average,True,2,free
0DarxWxf-Cv0WT_EEWsM9w,4.0,True,True,False,quiet,True,1,no
UjMj1di0YkAbpDkjTM3SMw,4.0,,,True,,True,2,free
r-1gEc8Xvojo770CaS2gUw,3.0,,True,False,,True,1,
RVNxhRf8ERTAb38vBWvCig,2.5,False,False,False,average,True,2,free
ivYI5FZ7ULlfaqsc-wIVSQ,3.0,False,False,False,,True,1,
QCEhoMxdXkhnHJT_uYVoeg,2.5,True,False,False,average,True,1,no
bS9FdoDvInQe9J48wNFCcA,4.5,True,False,False,average,True,2,free
ACKOgPzUkd8uoglRw5194Q,3.0,True,False,True,average,False,2,free
V-_Kh0RtKcKdQ0ON4eVQ-Q,3.5,False,False,True,average,True,2,no
416PofBnxY9lgjaU_EgisQ,2.5,,True,False,average,True,,
Mzq8W9Xw-poKP0tDjhs5_Q,2.5,True,False,True,,True,2,
UHD-Mpx3hAl4ZRaU1E6-hg,5.0,False,False,False,quiet,True,2,no
YQFcxE9UXrKc-QuTUu7twQ,3.5,False,False,True,average,True,2,no
vaAZBXG2gepDhEKdFHlMnA,4.0,True,False,False,average,True,1,free
QHbrfA9nSNLFcevsfQk6dQ,3.0,True,False,False,quiet,True,1,no
4DtGWbPfvfIL7czgBLPcXw,3.0,False,True,False,loud,True,2,no
boYEhfdmKVJlBqnVqEmu2Q,3.5,False,,,,,,
2mroQ_qD_5kLTv88zADnXg,2.0,False,False,False,average,True,1,
q2f9sfgxdZKPwRKjcd3LDw,4.5,,,False,,True,,
bwYJ0SNee0o7X49CWI6Hfw,3.0,False,False,False,,True,2,
EoGCJ6Ff8VwF0hPg6zaOcA,3.0,True,False,False,loud,True,2,
gvUp14OHXC_6l8DjPeiU3w,3.0,True,False,False,quiet,True,2,free
-oOKqZbYDt08zaWWyLZNIw,4.0,True,True,False,quiet,True,1,no
FiG8PzWKRYehtPPcPtOStw,4.0,True,True,False,average,True,1,free
VM8LZTKqtprMEs0h3CDOXA,3.5,False,True,False,quiet,True,1,no
uJK0W_ZkV61VlrU3CncfZQ,1.0,,,,,,,no
hbxMqxvQVWguUnkWXsEdxg,2.5,True,True,True,average,True,2,no
aZwNLZtxvp4uA9pBf-a6Pg,3.5,,True,False,,True,2,no
tCjlXROlbcaGiBRfU2jaiw,4.0,True,False,True,average,False,3,no
3lX1V-2qaoEqYgC4oAg2Rg,4.0,False,False,False,None,True,1,free
H6TD-Kt1rYZBqzxSyidvFg,4.0,,,,,True,2,
XBQtsSbiMhaA34UQ2Z1ndg,4.0,,,,,True,1,
r48H_sNUGmcRGX1LsEc2mg,3.0,True,False,True,average,True,2,no
qPX9kv7S-jzl7aUzlo60-Q,3.0,True,False,False,average,True,2,no
VvYRWkQ7u1vVHJYjLhkRlQ,2.0,False,False,False,quiet,True,1,no
YoDFW8Bjbm1SK63q6JHn-w,4.0,False,False,False,average,True,1,no
MRE5_phUbPZFcNOsBjIUyQ,4.0,,,False,average,,1,
b7RQjB3cOgzyPFnho7JaXw,4.5,,True,False,average,True,2,free
Ya9FMj-MWMkeMcog06N5bQ,3.0,True,False,True,loud,True,2,free
JlqISyo4or9DN9L9lNDVfA,4.0,True,False,False,,True,2,no
MaI27CIKfzgYc8DrPgMJ5A,4.0,False,,,quiet,True,2,
VjLmatrIIRiOdOZWR12c-w,3.5,True,False,True,average,True,2,no
6AV2oHINgc7LGNlJlqAXUA,3.0,True,False,False,average,True,2,no
2CMOGkU5NVJEcblyg2LvgQ,4.0,,,,,,,
86wtLylJ9fbVuXRy5WU3Zw,4.5,True,True,False,quiet,True,1,free
8n9TotCbV1qf1-veh9CySA,3.5,,True,True,,True,2,
On-pcs9mLEUSb0Lx_7eDBw,4.0,,,,,True,2,
s3QxFRFklGbz4eu8W3f8Gg,3.0,False,False,False,quiet,True,1,free
nqPuAhbXJWknRzUXSg8K2g,2.0,False,False,False,loud,True,1,free
IkaII0DYh1OPGRnqx2ccvA,4.0,True,False,False,average,True,1,no
rd8NXOBTsASiXriuooki_A,2.0,False,True,False,quiet,True,2,no
9Oo3ZGrWLmlO2r33KNK-8A,5.0,,,,,,,
QF2P3oJqCJC9z0TPDDFVxw,4.0,True,False,False,average,True,1,no
PrFfdw7WuGAnrkyAIzX65g,3.0,True,True,False,quiet,True,1,no
AbL1xoa1-RVFZwtAk_oYuw,3.0,True,,,,,2,
zpGCFAt_MydbQN4EsXee6w,4.5,False,True,False,average,True,1,free
NfM1YE-FJCToO1LB36T6lQ,3.5,True,True,False,average,True,1,no
h28ZxheMQdpqHcAw_ge6gw,4.0,False,False,True,average,,3,
lcAmFYxmUyb1IjJkrENm3Q,2.0,,,,,True,2,
v4dMYtyjeYmx_YAanhsFjw,3.0,True,False,True,average,True,2,free
2EJeW2tHqNbAIxoaJ4tMbg,2.5,False,,,,,,no
1bkp1NeTw5yg3hTsldkoPA,3.0,False,True,True,quiet,True,1,no
BvXzUB7QcfCF1gcQwi9oJA,2.5,False,False,False,,True,1,
a0Jm-rlHOKk_1fm4hzxskg,4.0,True,False,True,quiet,True,2,free
e8otDyZGM60F5Js1Ew1m5Q,3.5,,,,,,,
0S3x-ERLaR-ce1sJtS_OUA,2.5,False,False,False,loud,True,1,free
h8zFBTYBKSwDFcHuFgwpmQ,4.0,True,False,True,average,True,4,free
Mypk1XBD6PQ77zLXyMiKhg,4.0,True,False,False,average,True,2,no
wZkNF2LevB8lB-NvdNPYlg,2.5,,False,False,,True,1,
7WZHJyMln_Ai44PJ3_Q1Qg,4.5,True,False,False,average,True,1,no
a6SqJZTFMpSOR6Qb0STyFA,3.5,True,False,True,average,True,2,no
uxPTFOMq9srmo54phvy6Xw,3.5,,False,True,loud,,3,
2-9wu090DJutG_MPUgPWQw,4.5,False,False,False,average,True,2,no
32swnxPsaZnRtNUQwtRiSg,3.5,False,,False,,,,no
_4nmPgw_CWPS9Qkerkp0tg,3.5,True,False,True,average,True,2,free
Vw5JGHglMgVHD8TfhH1Krw,3.0,False,,,,True,2,
-H1YgsXYBjH-va7cLIqXxg,5.0,,False,False,,True,,
_qA2HPqgLiBc-M4wRyml0g,4.5,True,False,True,average,True,2,free
__oEHyLE8wv92Q3zsfh3cQ,3.5,True,False,True,,False,,free
suVeJNfzhTNwBYcngUHZjw,3.0,True,False,True,average,True,2,
QB2ms88sgl6-up8P7xdHhg,3.0,,,,,,,
z-RTeXHZ8PJCppRdCBuhAA,4.0,,,,,,,
rGjHD5S10WoW_l2-IMPa3A,5.0,,False,False,,,,
EHQ8rPPYTBE6EJhh7iMpjw,4.0,False,True,True,quiet,True,2,no
e-khOwCeoG5h_earJu9aVA,4.0,True,True,False,average,True,2,free
pvCcrHFAGCml492qoQBsQg,4.0,True,True,False,average,True,2,no
Gn68S8dMawWtjaiNNAHQbQ,2.5,False,False,False,,True,1,
IMIVelJKQ5fuqyFMFbzK-w,3.5,True,True,False,quiet,True,2,
Ebsd4gjMWvbwssDRDsflVQ,3.5,False,False,False,average,True,1,no
K_zVOFZJBBtKt4G8N8hPEA,2.5,False,,,,True,2,
mFeJ_qMb0AxwZKbxUCVcLg,5.0,False,False,True,,False,4,
7uHDOUQl6sjum1QSolpBrA,3.0,True,True,True,average,True,2,free
PYiCDIzavQ6XjIYaEjfLqw,3.0,True,False,True,average,False,2,no
8dE82awVYSDn0OuU8AYmSw,2.5,,False,,,True,2,free
G09gS1axuc2eqbqqwTMaLw,5.0,,,,quiet,,,
Ci8mH1OTVhH-kl2Cq8-QNQ,1.0,,,,,,,
9f68hfHK6gNyHWmt9guiJw,4.0,False,False,False,average,True,1,no
iB1iGtTgr3fucKrT9yxinw,4.0,False,False,True,average,True,2,no
8FI3c1_BxMSgE9YUn96vqQ,3.0,False,False,False,average,True,2,None
y7cjtSgfbAOj9iyX0-KmIg,3.5,True,False,False,average,True,1,no
Vd0MqEllhqMQmZVDsTTzAg,3.5,False,,True,quiet,,3,
AeIH5wAvBakAc-v-x3FhTQ,4.0,True,False,False,average,True,1,
p1HjAz9jLRNqvSsFsV4wYQ,2.0,False,,,,True,1,free
tBqEJA8Wh843Ei-jCJwypw,5.0,,,,,,,
IMU524Ze7yHf8gc7R-SYUA,3.5,True,False,False,,True,1,
yU5IGuiwQq9QeIHF8M75WQ,2.5,False,False,True,average,True,2,free
k7Sy557_ZaQSGHFlZgeJzw,4.0,True,False,False,average,True,2,no
8fKyjNnQzci7VLszrrpW7g,3.5,True,False,True,average,True,3,
mw9Jt-9dGniJQWoKG80bBQ,4.5,,False,False,average,True,2,
pVcaSUJ0IcHvwKwETawT5A,4.5,False,False,True,,True,1,no
UeS6cGZOS-9QAVLoS6oLPg,3.0,True,False,False,quiet,True,1,
57aBx6Mo_VRk_kMA8J5Efg,4.0,True,False,False,average,True,1,no
ZsjmdtVDm42BVAGqmuoJ-g,4.0,False,,,,,,
WKuHvpOCBbnCJkI5ngjYsg,2.0,False,False,True,,True,2,
X11JfeIVH9d6qMrDqA-N7A,4.0,True,False,False,average,True,2,free
3ybsKWA03f16v4OPC0jApg,5.0,True,False,False,average,True,2,no
QUH62pA1CN0LiuIF1pPJnQ,4.0,False,False,False,average,True,2,
8KsMtzkmKgNsiVWyeeYQYw,3.5,True,False,False,quiet,True,2,
LkedioQbmRfK6xy5Z_ROwg,4.0,True,,,,,2,
PzqdGV9Jf6Np59JYcWTM1Q,3.0,False,False,True,quiet,True,2,no
xzEorB4kPeoSvbhNV2VkcA,4.5,False,,,,False,2,
2VUhmFkIvARpEP9B5dZo9w,4.0,False,False,False,average,True,1,no
YiaOpyu4qx0x1nJC_G33TQ,4.0,False,False,True,average,True,2,no
4w-q_Wc77JzQZSIehKFTzA,4.0,True,False,False,,True,1,no
_oosl9Lauk15kgUntEGkzg,4.5,False,True,True,,True,2,
Hw6x9Jj9oqKJCHAXjyfrTg,4.5,False,True,False,,True,2,
9_Qe_prcp0UzeaMhmdq8-Q,4.0,True,False,True,average,True,2,no
xd-AnaGxEMKT2zTEheP6_w,4.0,True,True,False,quiet,True,1,free
YhV93k9uiMdr3FlV4FHjwA,5.0,,False,False,,False,,no
w_bgAqgWj41aD3vph3wm8w,2.5,False,False,True,loud,True,2,
1y55p5EUl23naNsoC0clvg,2.0,,,False,,,3,
cenEs8pZINlsu1fSpzHizQ,3.0,False,False,False,loud,True,1,no
bsGVvCtj8i2xGl15XX8Dxw,2.5,True,True,False,average,True,1,free
G4JLnk8TkeAhZ71V4Pof8A,3.5,False,False,False,average,True,2,
_sh6mIBWZis66mAjkjN8Qg,3.5,True,False,False,average,True,2,free
Fl7YZ2gbBgV5aHkcl90lOQ,3.5,False,False,,,True,2,no
sCr3A1IpKuifofjoJo0v9Q,4.0,True,False,False,average,True,2,no
rIDzNikbeBSR1jbwN-7ydQ,1.5,False,False,False,average,True,1,no
aus47O0DOiOcgkygyAxLEQ,4.0,True,False,True,average,True,2,free
Ijf7nlXhLYEzH1yXdevorw,3.0,True,False,True,average,True,2,no
wMr1NZCfOp8rgDe6gUHoQg,3.5,True,False,False,average,True,2,free
85gYSNxRpFIbQ3JVcudsVw,2.0,False,True,False,,True,2,
mORvJviGBgbJ5Woui-FcOA,4.0,False,,,,False,,
cRDEkJWuXpKzuSYUpmyX5w,3.0,False,False,False,,True,,
ltPbGal-SQrlKbWeLaGd4w,3.5,,,,,,,
ONVn_LHEIdGldnyeR7pl8w,4.0,True,True,False,average,True,1,no
67X6JB3kvZ2B_p8pucgNXA,3.5,True,False,True,average,True,2,free
YrT9HFcGCJIEf0dY8-HDEQ,3.5,True,False,True,quiet,True,2,no
8vA1d9_w4hBjOcrM7mNWFg,3.5,False,False,False,average,True,1,
fDi6ZNZor88A9YOvKe2m2g,2.5,,,,average,True,1,
3crXQdhIGM6C_VHzN7TPaA,5.0,False,,False,quiet,True,2,
cA2ZGg41C-KEuHLwXxoB1Q,3.5,True,False,False,average,True,2,free
4cSuwanJ-15JMFg_AhZ0_Q,3.5,True,True,False,average,True,1,free
c8DsYusKjQYUxnTj9BtVvA,3.5,True,True,True,average,True,2,no
FQMGUdB4R-nCgQ9luiyinQ,3.0,False,True,True,quiet,True,2,free
EgaP_Ppq3pZIztgXrLbzJw,3.0,,,,,,,
OmmYZ3jd3x4AUE26OG91Xw,3.0,,,False,,,,
Akl6WDSUwYQ3zanxczLNSg,3.0,False,False,True,average,True,2,no
9cvNWTKOXRrJDcf8LphP-A,3.0,,False,False,average,True,1,no
Kzk4Wvpp11EL-mWkDZLS7w,3.5,False,False,False,average,True,2,free
jF3zUwEWluI2ZPzkke9mXA,1.5,False,True,True,quiet,True,2,no
lRMM0iR_H0MA7w6ZnDqQMw,4.5,True,False,True,quiet,True,2,no
CkT2cuN3pSghILz8Ow83AA,3.0,False,True,,quiet,True,1,
mmt2tfx6HkMPVJs2Ecr-Sw,3.5,True,True,True,average,True,2,no
YD3lvnhO9sEmWLWozh3w_A,3.0,True,False,False,average,True,2,no
6qNd-Hu4Xe9RVCFk-GQ1ww,3.0,False,,,quiet,True,2,
PJ1vi56FGCvQMyfYvnAqgA,3.0,True,False,False,loud,True,1,free
b_gz9-Vpk1uMdKdaWqfStg,1.5,False,,,,,1,
MUQS2XkrFl8QxCUHgSIzLA,3.5,True,False,True,average,True,2,free
CBgcKcrbN7VSoofxCsCOBA,4.5,True,True,False,quiet,True,1,free
0T82guYcpNFdO0ycOeqIAA,4.0,,False,False,,True,1,
eJzstt2qNzJKElcskiB4KA,5.0,,,,,,,
oBdseQ_SP2Du7oY6-0YUSw,2.0,True,True,False,average,True,1,no
PtyCmMC1PM6OBYK31_qcrA,4.5,True,False,False,,True,1,
5f13F6HZgLoARSdXECfLAw,3.5,True,True,True,average,True,2,no
Ctyt6cIbMVzT4jJsIj9H8w,4.0,True,,,,True,2,
NI75svhUpw1u0ClzrPFPCQ,2.5,,True,False,,True,1,
UV8PeqN8Hxkg2pBpwCEFnQ,2.0,,,,,,,
eznFPTK8qoFLfDr_FZhBpg,3.5,True,True,True,quiet,True,1,no
8XkeTMd_ooqQ1Zc4AVfmHw,3.5,True,True,True,average,True,2,free
A2Zg1TiCgcO-ww2gZA_gOQ,1.0,False,,False,,,,
lY3XZS7RJrGzZtyjWW3tOQ,4.0,True,,True,,True,2,
WhE9x893xLpGE4uwqxWRPw,1.5,,False,False,,True,,
vPGJNYFslfCOhNd31oWmbQ,5.0,,True,,,True,,
U8L8Xso7cMpNmbFMXm2V0g,3.5,True,True,True,,True,1,free
PAJlmByrU8zAB3WsXxA30Q,3.5,True,False,True,average,True,2,no
-VYYKJBVTX1BtaJU4eFJ8A,3.5,True,False,False,average,True,1,no
GVBfrBeaWbUpgqUFuxADRw,1.5,False,False,False,average,True,1,
pnzETCn0-3ty_EVsgLtO_g,3.5,True,True,True,average,True,2,free
hEcn9k6ONd5n2mq0lB2aew,3.5,True,False,False,loud,True,1,no
jG46RAFm2kWshUIZ4HoJtg,3.0,False,False,False,quiet,True,2,no
7-Wlpm30PGCBIZtH2rOlew,3.0,False,False,True,quiet,True,1,
onoZsIFPJXumpV_ndxcGTQ,3.5,True,False,False,average,True,1,free
ElFjivhz41XfFiOogtTCvg,2.0,True,True,True,quiet,True,2,free
v04EmZIqReWVD_Ri3rofUA,3.5,True,False,True,quiet,True,2,no
o58O1GRmLOl-67RIEiIM5g,4.0,,,,average,,,
sBXUFmpRLwZ8FNadgewQAg,5.0,,,,,,,
kDIDf6LRDlky3nJDtcbWvg,3.5,False,,False,loud,True,1,no
baRd6otoSKiLKexfoyKWbg,3.5,,False,True,quiet,True,1,
ULKfOnFpNmm32JGEf2qT8w,4.5,True,False,False,average,True,1,no
SzTK3GPoFIkb6k322f1Mmw,3.5,True,False,False,average,True,2,no
ikDVOD9Ypyestcw63_z_dA,4.0,True,False,False,average,True,1,free
llGUzrlgowoYOIIcpMzFyQ,3.0,False,False,True,,True,2,
6zOGA4QGE0dgTUsii53GBA,3.5,,False,False,average,True,2,
7BQTbzVotCCHWEmgsx09zA,5.0,,,,,,,
hncn_z4TKAHPhdofrGV1Ag,4.5,False,True,False,average,True,2,
9kFKG-MyIEh5Fteb3-6Yxg,4.5,False,False,False,quiet,True,2,free
lqPuSiWypNCACEMhArSZ2A,2.5,,False,False,average,True,1,no
zZ9gKypHmiD66jWs2giBQg,4.0,False,True,False,average,True,2,no
aVkVDJ01OgvNwhlCUz_bng,3.0,True,False,True,average,True,2,free
2PZRu5q70e0p7jEMxaXsDw,3.0,True,False,True,average,True,2,free
jA6fLtwQpiHzJCdsswFgfg,3.5,,True,,,True,2,
0PM5oFKO29sZmL5efmHxug,3.5,True,False,False,average,True,1,no
jVD09YgKsDtKD5sOYes6wg,3.5,True,False,True,quiet,True,2,no
SIVXdG-ndtVcMUUpiX32rQ,3.0,,,,,,,
4Jscimulh38Rq2hOgjb2Hg,4.5,True,False,False,average,True,1,free
9mIm1ef-NVDQHFE39Faxxg,3.5,True,False,False,average,True,1,no
i_t_UJTSScw4srpb8aHUiw,3.5,True,False,True,very_loud,True,1,no
6kkxRV8H9SQLybj0xnEbMw,3.5,True,,,,,2,free
fzOSlXP2ZyZjWuj1M_MWwA,4.5,True,True,False,average,True,1,free
ygaOvp0PLBYaYeN9cZAlGg,4.0,True,False,False,average,True,2,free
Zc2KhpChKRaLFWO77M4EdQ,4.0,False,True,False,average,True,1,no
oq3X84QyoUC8tLDyOJUXRQ,4.5,True,False,False,average,False,2,free
VErmrraUaqm7umFA8BFZxA,4.5,True,True,False,average,True,1,free
MR-oGBw4MLDoqAwS6TaYZw,2.0,True,False,False,average,True,1,no
b3RN5ZF0F23CpXM9RIL1Zw,4.5,True,False,True,average,False,3,no
yPcAdikNrXEsfbHNBQUjkQ,4.0,True,False,False,average,True,2,no
zaNBZTnMjGis7YteXCRgUg,3.5,,,False,,True,2,free
fiVH82y41YtGdndjT_wpzQ,2.0,False,False,False,average,True,1,no
sY6AR_JqHBLxBkKZLfBJQw,3.0,,,,,,,
8PBq-MHyLDrhkaTf72Foww,3.0,True,False,False,average,True,2,free
srpU4CLSxzZcNdAUBfiiRg,4.0,True,False,False,average,True,1,no
DCab_cz7nDDW-IPsnKGb_A,4.0,True,True,False,quiet,True,1,no
WvuBDIZTmQGfoTAgW-pNPw,3.5,False,False,True,average,False,2,
vSsMcwihYsHITJMKWfNLcQ,2.5,,False,False,,True,2,no
ZhSDsVK-xjMhaLYQshzl3Q,3.0,False,,,,True,1,free
vl4Xn_7qaj0DTsp81f9IEQ,4.5,,True,True,,,,no
l3V86Z6oAzpnwe1VYM4VPg,3.5,True,False,True,average,True,2,no
QIXz6e0SZ4okLBFBsO79_Q,4.0,True,False,False,quiet,False,2,free
ZyOLevFrV7Vxi0OOS3lf-w,4.0,True,True,False,average,True,2,no
G-0VVUUoNUKT3GrnjZnsaA,3.5,True,True,True,loud,True,2,free
_MW_OR1UgzWoxzbhcOsIHA,3.5,True,True,True,quiet,True,2,free
tnvy8Xt_pRGIpWzcOJf9-g,4.0,False,False,False,,True,2,no
Q1m3ZAO1t9JRhHK3txhJQw,4.0,True,True,True,very_loud,True,2,no
U1roewhtTOCcVjjEG4HG5w,3.5,True,False,False,,True,2,free
Mg2woU0AFrHGlp7qmlIHXA,4.0,True,True,True,quiet,True,2,no
bJ44rSxMNTAAF_WGI_jDEw,4.5,True,False,True,average,False,3,no
7mIBNG1OnTdDXg1ojrJvnw,5.0,,,,,,,
gIroxzbCiNsn9qIhpGDf0Q,3.0,True,False,True,average,True,2,no
BX__XFuHZKp6AZ3RBE77Bw,3.5,True,True,True,quiet,True,2,no
4CeOssI4EQ8BnjpUM5wFzg,3.0,True,True,True,average,True,2,free
QNdNPr3f-WdESYo9WabWpw,4.0,True,False,True,average,True,2,free
j9aqbEbdSw3JUDTAFKfNrw,4.5,,,,,,,
h1SkCP4VoHG6tsA7EXViTA,4.0,True,False,True,average,True,1,free
hsgRNkXFMCqzO7nPRB3yJQ,3.5,True,False,False,average,True,1,no
ADqJ81NKm2AZvoKT_w2qUw,3.5,,,,,,,
cIf7zEKpgevSpjV3En6xBA,2.5,,,False,loud,True,1,no
EllcHdTOyvsfjPs5Md078Q,3.0,True,False,True,average,False,4,free
gpN0iUpDl7BN2IUwzB7oMQ,4.0,True,True,True,quiet,True,2,no
CBBH11ua126TMlvNlCCHIw,4.0,,,,,,,
tTx6Ac4yQWNnRW2qMHFztg,3.5,True,False,True,average,True,2,no
l_MAsRrpzf2sXPykr9DyxQ,4.5,True,False,False,average,True,1,free
IWSmIqFDxg7zyHXW1LxInw,3.5,True,True,False,quiet,True,2,
YDZRlB762hEebm2OyZISiQ,3.0,True,True,True,average,True,1,no
5l7aqRR2WwnDMzsULoenew,4.5,,True,False,average,,1,no
buxIO8y3ULUTHpTzcAPAAA,4.0,False,False,False,,True,1,free
_M5ngf01IBY-v5LhluT-9w,3.0,True,True,False,,True,1,
kOwqaU2yyIY67c1I4k6TPQ,5.0,False,False,True,,True,2,
EDU_Zwd7ed_OWxWrGHO9QQ,4.0,True,False,True,,True,3,free
U6TrcSV3H7WHd7lCnz3Lzg,3.0,False,True,True,very_loud,True,2,
IZDGxg1vdlK0-TFQ018-Sg,3.0,,False,False,,True,1,free
_iVzL7-3c7ilixsY4Ox_9w,2.0,False,False,False,quiet,True,1,no
xKRdlwjZupKvulLieubLlg,2.5,,,False,,True,,
lyzrJAx85KdCQzZq8LSPMA,3.5,True,True,False,average,True,1,free
_I_N5HrVTXwJLuuuFoUjhA,3.5,True,True,True,,True,2,
OyePizJqSbjIjvsEHqoOaQ,4.0,,False,False,quiet,True,2,
F32Z-kI7ZJyGbjT8Vu3WOA,1.5,False,False,False,,True,1,no
YeYtDdGRonHddnviDc1q7g,3.5,True,True,False,average,True,1,no
HGuHk935tyokX6kveEviJw,3.5,True,False,True,average,True,2,free
VGJquic6uXwlLImBOxiWtw,4.0,,,True,,,,
f0n_FsBi7gmKH_a95vaDHA,4.0,False,True,False,average,True,1,no
8kKTZ0TzLpuPbk8eNGBEGA,4.0,True,False,True,average,True,2,no
zUE7mWTE5Ee8adPD1eWbUg,3.5,True,False,False,average,True,2,free
01Gav7vnilRwSVm3WwkAtA,3.5,True,,,,,2,
iUkjfmt9Yq8-qrhato3gag,3.0,False,False,False,,True,2,no
CNRXPwmj5EvSNdXnOXcpJg,4.5,True,,,,True,1,free
Y5EralXpOcigSLwkJasAXw,4.0,,,,,True,,
cDIVM9ho73XXpVFzRNcLIw,4.0,False,True,False,average,True,1,
i7_JPit-2kAbtRTLkic2jA,4.0,False,False,True,average,True,3,no
mNMVqHsgJq6YErFPfaUlig,3.0,False,False,False,,True,2,
K8KX4XqFhXwz-GAewBzDGg,4.0,,False,True,,False,3,
d6L5G9cBBYPcrBtYlCLFtg,2.0,False,False,True,,True,2,
ApHiz1xxENwjkp8MKrE4Dg,4.0,True,False,True,average,True,2,free
1CTapYK3FHvpiJaQhOaaIw,3.5,False,False,False,average,True,1,no
JOsBOphWK14yjq7FC1zL5w,3.5,True,True,False,average,True,1,no
L8pDvk_ytcZFKBYma5Ankg,3.0,False,True,True,average,True,2,no
-y8Nz-elBXkUYoIoc9AADg,4.0,False,False,False,very_loud,True,1,no
1JtneT5bWWd7JRqv1shMzw,2.0,,,,,,,
96a54JDbOU6YKFWzur98sA,2.5,,False,True,,True,1,
0mxXTe1LPXOmPy-aGhZTuw,2.5,True,True,False,quiet,True,2,no
Mq6qiz-Bxgd8VE6tBwCuUg,4.5,True,False,False,loud,True,1,free
dIZcPB3CtNjMn4O_p8QFxw,4.0,True,False,False,average,True,2,free
2YZTrnj6XdSUz51KT7yo9A,4.0,False,False,False,quiet,True,1,no
yhf9NlNKu8efjVHHGiNIqA,4.0,True,False,True,average,False,3,no
-HbTh_spJOeyEbdj4geK2Q,3.0,False,False,False,average,True,1,
sYKB4nITCLLFcCZPn3QECQ,3.5,True,False,True,average,True,2,no
OwG2nkJrDoP-WGcU9tvkUA,4.0,False,True,False,,True,1,no
7rjsddY6fB_SJXIVOLywTQ,4.5,True,,True,average,True,2,free
RegFo3YBn2AyKHFZ61SYfQ,3.5,True,False,True,,True,3,free
fskIA-YRflPnwHWL7Q8bLg,3.5,True,False,True,average,True,2,no
--S62v0QgkqQaVUhFnNHrw,2.0,True,False,False,average,True,1,no
5Qr0XNS4UPLoA22rY0ph5A,3.5,,False,True,average,True,3,
qHMIOGR1TXMve10EdbRD9A,4.5,True,False,False,quiet,True,2,
yb5YMIqZGOBRxB__-xT9iQ,1.5,,False,False,,True,1,
YLqO9xm5s0KJ9JzWukAk8Q,4.5,True,True,True,average,True,2,no
gwOYq2vNZrLoU3gtrHusQA,3.5,False,True,None,average,True,2,free
mpG1R1ktTI3x1twNBsGvXQ,4.0,True,False,True,average,True,2,free
OpHAlSbQLZEztoaRMJnuAA,2.5,False,False,,,True,,
Y6Tu9r3AaEaX41BRATQLaQ,3.0,True,False,True,average,True,2,free
G2CXfAf51OpQEbPvvyk9iw,2.5,,,False,average,True,,
LrtP703Vy7mFJZCLPE49Ew,4.5,True,True,False,average,True,1,free
Y9TialvINU0jf0GXaCXuiA,4.5,False,False,False,loud,True,2,
